player_id,team_id,p_firstname,p_lastname,p_age,p_nationality,season
53633,1084,Eric Cosmin,Bicfalvi,36.0,Romania,2023
53635,1084,Andrey,Egorychev,31.0,Russia,2023
71356,1084,Fanil,Sungatulin,23.0,Russia,2023
304214,1084,Igor,Dmitriev,20.0,Russia,2023
304215,1084,Aleksey,Kashtanov,28.0,Russia,2023
340413,1084,Egor,Mosin,21.0,Russia,2023
347972,1084,Luka,Tsulukidze,20.0,Georgia,2023
387336,1084,Ilya,Ishkov,19.0,Russia,2023
421796,1084,Dmitri,Burkin,20.0,Russia,2023
823,1084,Ilya,Pomazun,28.0,Russia,2023
2301,1084,Denis,Shcherbitskiy,28.0,Belarus,2023
2304,1084,Egor,Filipenko,36.0,Belarus,2023
2308,1084,Vladislav,Malkevich,25.0,Belarus,2023
15664,1084,Vladis-Emmersón,Illoy-Ayet,29.0,Congo,2023
41230,1084,Christian,Neiva Afonso,30.0,Portugal,2023
53564,1084,Silvije,Begić,31.0,Croatia,2023
53626,1084,Denys,Kulakov,38.0,Ukraine,2023
130294,1084,Aleksey,Mamin,25.0,Russia,2023
202332,1084,Yuri,Zheleznov,22.0,Russia,2023
274379,1084,Valeri,Bocherov,24.0,Belarus,2023
305020,1084,Ítalo Fernando,Assis Gonçalves,22.0,Brazil,2023
357817,1084,Nikita,Alekseev,22.0,Russia,2023
8990,1085,Nader,Ghandri,29.0,Tunisia,2023
11335,1085,Svetoslav,Svetozarov Kovachev,26.0,Bulgaria,2023
43517,1085,Vladislav,Kamilov,29.0,Russia,2023
43745,1085,Ivan,Oleynikov,26.0,Russia,2023
53550,1085,Evgeni,Kharin,29.0,Russia,2023
53552,1085,Lechi,Sadulaev,24.0,Russia,2023
53553,1085,Anton,Shvets,31.0,Russia,2023
53643,1085,Vladimir,Ilyin,32.0,Russia,2023
53688,1085,Artem,Timofeev,30.0,Russia,2023
53742,1085,Gamid,Agalarov,24.0,Russia,2023
63998,1085,Camilo,Reijers de Oliveira,25.0,Brazil,2023
65342,1085,Mohamed,Konaté,27.0,Burkina Faso,2023
66833,1085,Zaim,Divanović,24.0,Montenegro,2023
97575,1085,Marat,Bystrov,32.0,Kazakhstan,2023
139851,1085,Vladislav,Volkov,24.0,Russia,2023
283821,1085,Minkail,Matsuev,24.0,Russia,2023
286546,1085,Islam,Alsultanov,23.0,Russia,2023
308064,1085,Néné Bi Junior,Gbamblé,22.0,Côte d'Ivoire,2023
353926,1085,Daniel,de Melo Araujo Júnior,22.0,Brazil,2023
387127,1085,Magomed,Yakuev,20.0,Russia,2023
1086,1085,Darko,Todorović,27.0,Bosnia and Herzegovina,2023
1385,1085,Lucas,Lovat,27.0,Brazil,2023
2622,1085,Andrey,Semenov,35.0,Russia,2023
2816,1085,Miroslav,Bogosavac,28.0,Serbia,2023
14443,1085,Jasmin,Čeliković,25.0,Bosnia and Herzegovina,2023
43365,1085,Georgi,Shelia,36.0,Russia,2023
43446,1085,Mikhail,Oparin,31.0,Russia,2023
45855,1085,Miloš,Šatara,29.0,Bosnia and Herzegovina,2023
53544,1085,Rizvan,Utsiev,36.0,Russia,2023
53545,1085,Bernard,Berisha,33.0,Kosovo,2023
374093,1085,Rizvan,Tashaev,21.0,Russia,2023
427370,1085,Mikail,Akhmedov,20.0,Russia,2023
493,1088,Fedor,Smolov,34.0,Russia,2023
955,1088,Nicolas Brice,Moumi Ngamaleu,30.0,Cameroon,2023
2500,1088,Fabián Cornelio,Balbuena González,33.0,Paraguay,2023
43429,1088,Daniil,Fomin,27.0,Russia,2023
53506,1088,Daniil,Lesovoy,26.0,Russia,2023
53656,1088,Vyacheslav,Grulev,25.0,Russia,2023
56003,1088,Elazar,Dasa,32.0,Israel,2023
127280,1088,Denis,Makarov,26.0,Russia,2023
137565,1088,João Paulo,de Souza Mares,24.0,Brazil,2023
162726,1088,Vladislav,Karapuzov,24.0,Russia,2023
215539,1088,Ivan,Budachev,23.0,Russia,2023
268728,1088,Saba,Sazonov,22.0,Georgia,2023
268960,1088,Arsen,Zakharyan,21.0,Russia,2023
268962,1088,Konstantin,Tyukavin,22.0,Russia,2023
281990,1088,Aleksandr,Kutitskiy,22.0,Russia,2023
282712,1088,Yaroslav,Gladyshev,21.0,Russia,2023
290118,1088,Luka,Gagnidze,21.0,Georgia,2023
324215,1088,Aleksandr,Chupaev,20.0,Russia,2023
342203,1088,Egor,Nazarenko,19.0,Russia,2023
362580,1088,Ivan,Zazvonkin,20.0,Russia,2023
1643,1088,Diego Sebastián,Laxalt Suárez,31.0,Uruguay,2023
2077,1088,Dmitri,Skopintsev,27.0,Russia,2023
2618,1088,Anton,Shunin,37.0,Russia,2023
5994,1088,Jorge Andrés,Carrascal Guardo,26.0,Colombia,2023
35690,1088,Luis Gerardo,Chávez Magallón,28.0,Mexico,2023
53522,1088,Sergey,Parshivlyuk,35.0,Russia,2023
53525,1088,Mathias,Antonsen Normann,28.0,Norway,2023
53646,1088,Igor,Leshchuk,28.0,Russia,2023
95254,1088,Roberto,Fernández Urbieta,24.0,Paraguay,2023
195505,1088,Nicolás,Marichal Pérez,23.0,Uruguay,2023
215758,1088,Andrey,Kudravets,21.0,Belarus,2023
324437,1088,Ilya,Kuptsov,22.0,Russia,2023
324438,1088,Ruslan,Shagiakhmetov,21.0,Russia,2023
330118,1088,Stanislav,Bessmertny,20.0,Russia,2023
342224,1088,Milan,Majstorović,19.0,Serbia,2023
342298,1088,Ivan,Lepskiy,19.0,Russia,2023
376700,1088,Kurban,Rasulov,18.0,Russia,2023
379009,1088,Leon,Zaydenzal,20.0,Russia,2023
215550,1993,Nikita,Ershov,21.0,Russia,2023
269033,1993,Denis,Shepilov,23.0,Russia,2023
119205,1993,Aleksandr,Dolgov,26.0,Russia,2023
357734,1993,Matvey,Ivakhnov,21.0,Russia,2023
2621,1993,Fedor,Kudryashov,37.0,Russia,2023
161986,1993,Daniil,Chernyakov,23.0,Russia,2023
15294,1993,Antonio,Jakoliš,32.0,Croatia,2023
53668,1993,Evgeni,Markov,30.0,Russia,2023
441761,1993,Kirill,Simonov,18.0,Russia,2023
410693,1993,Luka,Bagatelia,20.0,Russia,2023
72374,1993,Maksim,Maksimov,29.0,Russia,2023
43388,1993,Khyzyr,Appaev,34.0,Russia,2023
428083,1993,Andrey,Ivlev,18.0,Russia,2023
43462,1993,Irakli,Kvekveskiri,34.0,Russia,2023
43567,1993,Vyacheslav,Yakimov,26.0,Russia,2023
115619,1993,Andrey,Mendel,29.0,Russia,2023
318532,1993,Nichita,Moțpan,23.0,Moldova,2023
383682,1993,Abdula,Bagamaev,20.0,Russia,2023
43376,1993,Ilnur,Alshin,31.0,Russia,2023
53602,1993,Roman,Akbashev,33.0,Russia,2023
21003,1993,Rayan,Senhadji,27.0,France,2023
41772,1993,Thabo,Cele,27.0,South Africa,2023
43453,1993,Kirill,Suslov,33.0,Russia,2023
43732,1993,Sergey,Bozhin,30.0,Russia,2023
43762,1993,Ruslan,Magal,33.0,Russia,2023
53537,1993,Vitali,Gudiev,29.0,Russia,2023
53594,1993,Igor,Kalinin,29.0,Russia,2023
53622,1993,Sergey,Bryzgalov,32.0,Russia,2023
53697,1993,Aleksandr,Belenov,38.0,Russia,2023
97802,1993,Vasili,Cherov,28.0,Russia,2023
125368,1993,Vladislav,Masternoy,29.0,Russia,2023
137577,1993,Nikolay,Poyarkov,25.0,Russia,2023
269020,1993,Vyacheslav,Dorovskikh,21.0,Russia,2023
2399,2006,Roberto Carlos,Fernández Toro,25.0,Bolivia,2023
7817,2006,Joel,Fameyeh,27.0,Ghana,2023
11840,2006,Ángelo José,Henríquez Iturra,30.0,Chile,2023
14519,2006,Vitali,Lisakovich,26.0,Belarus,2023
41727,2006,João Pedro,Santos Lameira,25.0,Portugal,2023
43355,2006,Yan,Kazaev,33.0,Russia,2023
43598,2006,Dmitri,Barkov,32.0,Russia,2023
43757,2006,Aslan,Dudiev,34.0,Russia,2023
43852,2006,Kirill,Kaplenko,25.0,Belarus,2023
53706,2006,Aleksandr,Putsko,31.0,Russia,2023
76959,2006,Gedeon,Guzina,31.0,Bosnia and Herzegovina,2023
116111,2006,Artur,Galoyan,25.0,Armenia,2023
166841,2006,Vladislav,Lazarev,23.0,Russia,2023
202245,2006,Eduard,Valiakhmetov,27.0,Russia,2023
264148,2006,Sergey,Kochkanyan,21.0,Armenia,2023
264684,2006,Gocha,Gogrichiani,24.0,Russia,2023
317938,2006,Aleksandr,Koryakin,22.0,Russia,2023
324406,2006,Nikita,Zheymo,23.0,Russia,2023
342208,2006,Danila,Kozlov,19.0,Russia,2023
408727,2006,Yaroslav,Arbuzov,20.0,Russia,2023
834,2006,Kristijan,Bistrović,26.0,Croatia,2023
2067,2006,Evgeni,Latyshonok,26.0,Russia,2023
7781,2006,Yuri,Kovalev,31.0,Belarus,2023
11601,2006,Guillermo Tomás,Soto Arredondo,30.0,Chile,2023
13166,2006,Kevin Orlando,Andrade Murillo,25.0,Colombia,2023
25181,2006,Aleksandr,Zhirov,33.0,Russia,2023
40244,2006,Soslan,Dzhanaev,37.0,Russia,2023
43611,2006,Kirill,Malyarov,27.0,Russia,2023
43740,2006,Maksim,Kuzmin,28.0,Russia,2023
45558,2006,Nikola,Radmanovac,27.0,Serbia,2023
53589,2006,Ivan,Konovalov,30.0,Russia,2023
66219,2006,Ivan,Ostojić,35.0,Serbia,2023
97698,2006,Maksim,Borisko,24.0,Russia,2023
149621,2006,Aleksandr,Osipov,26.0,Russia,2023
162956,2006,Tigran,Avanesyan,22.0,Armenia,2023
202167,2006,Tamerlan,Musaev,23.0,Russia,2023
275138,2006,Nathan,Gassama,23.0,France,2023
322051,2006,Sergey,Pryakhin,22.0,Russia,2023
11261,2011,Lucas Gabriel,Masoero Masi,29.0,Argentina,2023
43588,2011,Kirill,Bozhenov,24.0,Russia,2023
53721,2011,Vyacheslav,Krotov,31.0,Russia,2023
76124,2011,Júnior José,Correia,28.0,Guinea-Bissau,2023
101812,2011,Juan Manuel,Boselli Graf,25.0,Uruguay,2023
146670,2011,Nikoloz,Kutateladze,23.0,Georgia,2023
156192,2011,Ibrokhimkhalil,Yuldoshev,23.0,Uzbekistan,2023
162503,2011,Vitali,Botnar,23.0,Russia,2023
163020,2011,Artem,Gyurdzhan,24.0,Armenia,2023
192015,2011,Edgar,Sevikyan,23.0,Armenia,2023
268600,2011,Daniil,Kornyushin,23.0,Russia,2023
268895,2011,Valeri,Tsarukyan,23.0,Russia,2023
270451,2011,Essien Edem,Ededem,26.0,Nigeria,2023
312231,2011,Ruslanbek,Jiyanov,23.0,Uzbekistan,2023
321447,2011,Nikolay,Tolstopyatov,22.0,Russia,2023
322616,2011,Yaroslav,Mikhaylov,21.0,Russia,2023
337599,2011,Maksim,Shakhov,19.0,Russia,2023
430109,2011,Ededem Edem,Essien,25.0,Nigeria,2023
443858,2011,Denis,Nikonorov,20.0,Russia,2023
443859,2011,Roman,Osin,18.0,Russia,2023
43408,2011,Nikolay,Kalinskiy,31.0,Russia,2023
162726,2011,Vladislav,Karapuzov,24.0,Russia,2023
430840,2011,Anton,Mukhin,19.0,Russia,2023
374088,2011,Nikita,Ermakov,21.0,Russia,2023
43550,2011,Aleksandr,Troshechkin,28.0,Russia,2023
43591,2011,Ilya,Kukharchuk,34.0,Russia,2023
268612,2011,Mamadou,Maiga,29.0,Mali,2023
838,2011,Konstantin,Maradishvili,24.0,Russia,2023
53642,2011,Ilya,Zhigulev,28.0,Russia,2023
43402,2011,Daniil,Penchikov,26.0,Russia,2023
427362,2011,Maksim,Shnaptsev,20.0,Russia,2023
202152,2011,Kirill,Glushchenkov,24.0,Russia,2023
53709,2011,Dmitri,Zhivoglyadov,30.0,Russia,2023
2088,2011,Dmitri,Stotskiy,35.0,Russia,2023
43585,2011,Dmitri,Tikhiy,32.0,Russia,2023
43398,2011,Nikita,Kakkoev,25.0,Russia,2023
291993,2011,Viktor,Aleksandrov,22.0,Russia,2023
11301,2011,Mateo,Stamatov,25.0,Bulgaria,2023
245324,2011,Vadim,Lukyanov,22.0,Russia,2023
43535,2011,Kirill,Gotsuk,32.0,Russia,2023
53488,2011,Artur,Nigmatullin,33.0,Russia,2023
130289,2011,Danila,Vedernikov,23.0,Russia,2023
130292,2011,Timur,Suleymanov,24.0,Russia,2023
162470,2011,Ivan,Kukushkin,22.0,Russia,2023
306487,2012,Egor,Totskiy,20.0,Russia,2023
53512,2012,Luka,Đorđević,30.0,Montenegro,2023
66063,2012,Artem,Meshchaninov,28.0,Russia,2023
53571,2012,Sergey,Terekhov,34.0,Russia,2023
324170,2012,Timofey,Shipunov,21.0,Russia,2023
431115,2012,Aleksandr,Deryugin,20.0,Russia,2023
1794,2012,Georgi,Melkadze,27.0,Russia,2023
2092,2012,Ivan,Ignatyev,25.0,Russia,2023
1216,2012,Christian Fernando,Noboa Tello,39.0,Ecuador,2023
431116,2012,Denis,Rubanov,20.0,Russia,2023
43348,2012,Ivan,Miladinović,30.0,Serbia,2023
380297,2012,Timofey,Kashintsev,20.0,Russia,2023
157992,2012,Saúl Alejandro,Guarirapa Briceño,22.0,Venezuela,2023
16374,2012,Alejandro Jair,Cabeza Jiménez,27.0,Ecuador,2023
2457,2012,Sergio Duvan,Córdova Lezama,27.0,Venezuela,2023
53583,2012,Aleksey,Sutormin,30.0,Russia,2023
7445,2012,Aleksandar,Jukić,24.0,Austria,2023
11371,2012,Ignacio Antonio,Saavedra Pino,25.0,Chile,2023
61266,2012,Hovhannes,Harutyunyan,25.0,Armenia,2023
431117,2012,David,Kirakosyan,18.0,Russia,2023
358936,2012,Danil,Anosov,19.0,Russia,2023
64331,2012,Miguel,Silveira dos Santos,21.0,Brazil,2023
43352,2012,Nikita,Burmistrov,35.0,Russia,2023
162172,2012,Kirill,Kravtsov,22.0,Russia,2023
344655,2012,Amir,Batyrev,22.0,Russia,2023
105579,2012,Martin,Kramarič,27.0,Slovenia,2023
53666,2012,Artur,Yusupov,35.0,Russia,2023
3238,2012,Bekanty Victorien,Angban,28.0,Côte d'Ivoire,2023
135836,2012,Yahya,Attiat-Allah El Idrissi,29.0,Morocco,2023
61146,2012,Jurij,Medveděv,28.0,Czechia,2023
180380,2012,Marcelo,Alves Santos,26.0,Brazil,2023
43347,2012,Timofey,Margasov,32.0,Russia,2023
43351,2012,Kirill,Zaika,32.0,Russia,2023
43742,2012,Artem,Makarchuk,29.0,Russia,2023
408220,2012,Solomon Chinonso,Agbalaka,21.0,Nigeria,2023
43558,2012,Vyacheslav,Litvinov,23.0,Russia,2023
36983,2012,Vanja,Drkušić,25.0,Slovenia,2023
43368,2012,Dmitri,Chistyakov,30.0,Russia,2023
55390,2012,Maksim,Rudakov,28.0,Russia,2023
426408,2012,Aleksandr,Degtev,19.0,Russia,2023
1194,2012,Nikita,Goylo,26.0,Russia,2023
2064,2012,Denis,Adamov,26.0,Russia,2023
43342,2012,Nikolay,Zabolotny,34.0,Russia,2023
43350,2012,Igor,Yurganov,31.0,Russia,2023
162022,2012,Moussa,Sissako,24.0,Mali,2023
49715,5309,Innocent,Nshuti,26.0,Rwanda,2023
148901,5309,Sharaf Eldin,Shiboub Ali Abdelrahman,29.0,Sudan,2023
153349,5309,Fitina,Omborenga,28.0,Rwanda,2023
165228,5309,Gilbert,Mugisha,28.0,Rwanda,2023
293773,5309,Jean Claude,Niyomugabo,26.0,Rwanda,2023
295571,5309,Christian,Ishimwe,25.0,Rwanda,2023
298004,5309,Jean Bosco,Ruboneka,,Rwanda,2023
339855,5309,Clément,Niyigena,23.0,Rwanda,2023
341365,5309,Alain,Kwitonda,27.0,Rwanda,2023
153355,5310,Olivier Sefu,Niyonzima,31.0,Rwanda,2023
369104,5323,Emmanuel Manou,Mvuyekure,31.0,Burundi,2023
345335,5323,Ali Omar,Serumogo,29.0,Rwanda,2023
51254,5323,Abdul,Rwatubyaye,28.0,Rwanda,2023
438964,5323,Isaac,Mitima,27.0,Rwanda,2023
297773,5323,Joackiam,Ojera,27.0,Uganda,2023
90407,672,Matteo,Serafini,29.0,Italy,2023
104389,672,Alex,Gattei Colonna,35.0,Italy,2023
123138,672,Matteo,Giardi,27.0,San Marino,2023
123260,672,Andrea,Nucci,37.0,Italy,2023
123269,672,Andrea,Sabbadini,38.0,Italy,2023
148110,672,Daniel,Piscaglia,31.0,Italy,2023
220042,672,Yusuf Ömer,Özüyer,29.0,Austria,2023
277942,672,Mattia,Urbinati,28.0,Italy,2023
277945,672,Andrea,Pasini,26.0,Italy,2023
278206,672,William Edoardo,Garcia,22.0,Italy,2023
282718,672,Francesco,Gori,35.0,Italy,2023
304665,672,Dario,De Luigi,33.0,Italy,2023
304680,672,Daniele,Santoni,31.0,Italy,2023
353479,672,Andrea,Mignani,25.0,Italy,2023
385088,672,Muhamed,Ahmetovic,24.0,Italy,2023
386445,672,Marco,Di Marzio,23.0,Italy,2023
386446,672,Alessandro,Mami,31.0,Italy,2023
386462,672,Riccardo,Montanari,32.0,Italy,2023
440297,672,Luca,Simeoni,22.0,Italy,2023
456299,672,Luca,Fasan,20.0,Italy,2023
31942,672,Patrick,Anzaghi,26.0,Italy,2023
70404,672,Marco,Bernardi,30.0,San Marino,2023
119022,672,Luca,Angelini,35.0,Italy,2023
123159,672,Francesco,Sartori,31.0,Italy,2023
123241,672,Alex,Cavalli,32.0,San Marino,2023
147733,672,Assane,Fall,30.0,Senegal,2023
152571,672,Giacomo,Francioni,24.0,San Marino,2023
288776,672,Marzio,Pica,22.0,Italy,2023
317913,672,Maurizio Nicola,Bruno,23.0,Italy,2023
353480,672,Alan,Cerquetti,35.0,San Marino,2023
386464,672,Oleh,Ankotovych,20.0,Ukraine,2023
405354,672,Francesco,Canini,22.0,Italy,2023
440122,672,Juan,Kasa,,San Marino,2023
440309,672,Fabio,Cateni,22.0,Italy,2023
441409,672,Dario,De Franceschi,20.0,Italy,2023
441410,672,Tommaso Iuliani,Saragosa,23.0,Italy,2023
441411,672,Mbaye,Sylla,24.0,Senegal,2023
441412,672,Alex,Di Gennario,24.0,Italy,2023
454235,672,Gennaro,Capparelli,19.0,Italy,2023
455352,672,Luigi,Renna,21.0,Italy,2023
56093,672,Cristian,Brolli,32.0,San Marino,2023
56105,672,Enrico,Golinucci,33.0,San Marino,2023
105701,672,Samuel,Pancotti,24.0,San Marino,2023
123258,672,Simone,Venturini,26.0,Italy,2023
147686,672,Angelo,Russo,37.0,Italy,2023
180787,672,Andrea,Astolfi,44.0,Italy,2023
386461,672,Francesco Maria,Pollini,30.0,Italy,2023
56663,700,Andrea,Bianchini,24.0,Italy,2023
56878,700,Andrea,De Falco,37.0,Italy,2023
80725,700,Enrico,Cibelli,36.0,San Marino,2023
105770,700,Alfredo,Chierighini,57.0,San Marino,2023
106272,700,Piero,Cauterucci,24.0,Italy,2023
107073,700,Lorenzo,Dormi,29.0,Italy,2023
123122,700,Imre,Badalassi,29.0,Italy,2023
147733,700,Assane,Fall,30.0,Senegal,2023
152570,700,Emanuele,Semprini,35.0,Italy,2023
157239,700,Marco,Temeroli,37.0,Italy,2023
209495,700,Nicola,Bellucci,25.0,Italy,2023
270711,700,Riccardo,Pieri,30.0,Italy,2023
281479,700,Francesco,Vagnini,22.0,San Marino,2023
306015,700,Piero,Tamagnini,24.0,Italy,2023
388289,700,Mirko,Malagoli,22.0,Italy,2023
404469,700,Michele,Stellato,23.0,Italy,2023
427987,700,Andrea,Passeri,38.0,Italy,2023
427988,700,Dennis,Scoccimarro,24.0,Italy,2023
427989,700,Diego,Ricciotti,23.0,Italy,2023
428019,700,Yassine,Belkaid,35.0,Morocco,2023
56095,700,Davide,Cesarini,29.0,San Marino,2023
56101,700,Michael,Battistini,28.0,San Marino,2023
70402,700,Alex,Gasperoni,40.0,San Marino,2023
80723,700,Nicola,Gai,37.0,Italy,2023
80727,700,Luca,Ceccaroli,29.0,San Marino,2023
80729,700,Giacomo,Zafferani,28.0,San Marino,2023
105562,700,Luca,Righini,34.0,Italy,2023
122157,700,Giacomo,Nigretti,25.0,Italy,2023
123135,700,Fabio,Giovagnoli,32.0,Italy,2023
123173,700,Lorenzo,Gasperoni,34.0,San Marino,2023
148112,700,Roberto,Rosini,33.0,Italy,2023
270710,700,Nicolas,Lombardi,29.0,Italy,2023
278502,700,Paolo,Vandi,30.0,Italy,2023
305910,700,Antonio,Barretta,29.0,Italy,2023
365723,700,Teodoro,Cotumaccio,22.0,Italy,2023
404470,700,Giuseppe,Maio,20.0,Italy,2023
424462,700,Marcello,Scarponi,32.0,Italy,2023
438509,700,Nicolas,Poggi,23.0,Italy,2023
440131,700,Malvin,Zeka,19.0,Italy,2023
441424,700,Samuele,Magrotti,21.0,Italy,2023
80722,700,Mattia,Migani,32.0,Italy,2023
304679,700,Luca,Cecchetti,24.0,San Marino,2023
437189,700,Elia,Di Giuli,20.0,Italy,2023
440130,700,Alessandro,Dalla Libera,21.0,Italy,2023
39888,2249,Germán Gustavo,Denis,43.0,Argentina,2023
56690,2249,Emiliano,Olcese,41.0,Argentina,2023
56701,2249,Valerio,Nava,29.0,Italy,2023
105565,2249,Fabrizio,Castellazzi,40.0,Italy,2023
105701,2249,Samuel,Pancotti,24.0,San Marino,2023
105702,2249,Riccardo,Michelotti,25.0,San Marino,2023
119053,2249,Ramiro Martín,Lago,37.0,Argentina,2023
124527,2249,Luca,Paradisi,32.0,Italy,2023
152918,2249,Tommaso,Guidi,26.0,San Marino,2023
161853,2249,Raffaele,Virgilio,22.0,Italy,2023
195906,2249,Filippo,Santi,23.0,San Marino,2023
282247,2249,Galip,Arapi,22.0,Albania,2023
337484,2249,Sami,Abouzziane,22.0,Morocco,2023
337667,2249,Raffaele,Russo,21.0,Italy,2023
337669,2249,Nicola,Palazzi,27.0,Italy,2023
337676,2249,Alessandro,Romagna,29.0,Italy,2023
353153,2249,Atiljo,Hoxha,20.0,Albania,2023
426437,2249,Francesco,Casolla,31.0,Italy,2023
440113,2249,Abdoul Aziz,Niang,22.0,Senegal,2023
440980,2249,Alex,Ambrosini,38.0,Italy,2023
31364,2249,Giuseppe,Zampano,31.0,Italy,2023
56091,2249,Matteo,Zavoli,28.0,San Marino,2023
56110,2249,Danilo Ezequiel,Rinaldi,38.0,San Marino,2023
56697,2249,Andrea,Brighi,32.0,Italy,2023
104391,2249,Matteo,Semprini,29.0,San Marino,2023
105554,2249,Gianluca,Vivan,41.0,Italy,2023
105558,2249,Armando,Amati,29.0,Italy,2023
119015,2249,Marco,Gasperoni,32.0,Italy,2023
147691,2249,Alan,Neri,27.0,San Marino,2023
148111,2249,Fabio,Sottile,31.0,Italy,2023
153293,2249,Nicholas,Arrigoni,29.0,Italy,2023
199584,2249,Jacopo,Semprini,22.0,Italy,2023
209478,2249,Alessandro,Semprini,30.0,Italy,2023
270481,2249,Nicola,Greco,24.0,Italy,2023
304657,2249,Lorenzo,Costa,32.0,Italy,2023
305907,2249,Andrea,Grassi,31.0,Italy,2023
337678,2249,Lorenzo,Fatica,36.0,Italy,2023
385102,2249,Pio,Staiano,20.0,Italy,2023
385103,2249,Jacopo,Berardi,20.0,San Marino,2023
440988,2249,Marco,Mazzotti,26.0,Italy,2023
56098,2249,Andrea,Grandoni,27.0,San Marino,2023
56107,2249,Lorenzo,Lunadei,27.0,San Marino,2023
56112,2249,Matteo Giampaolo,Vitaioli,35.0,San Marino,2023
105698,2249,Tommaso,Zafferani,28.0,San Marino,2023
31965,2260,Michael,Traini,35.0,Italy,2023
56747,2260,Massimo Virou,Goh N’Cede,24.0,Italy,2023
105936,2260,Andrea,Tamagnini,26.0,San Marino,2023
147705,2260,Kevin,Martin,28.0,Italy,2023
147725,2260,Giacomo,Pracucci,26.0,Italy,2023
152587,2260,Bojan,Gjurchinoski,29.0,Croatia,2023
215815,2260,Thomas,Rastelli,21.0,San Marino,2023
219173,2260,Joel Tomás,Núñez Mastroianni,30.0,Argentina,2023
281997,2260,Emanuele,Smecca,20.0,Italy,2023
336091,2260,Davide,Savino,22.0,Italy,2023
337789,2260,Eros,Grani,24.0,Italy,2023
338916,2260,Filippo,Ronci,22.0,Italy,2023
353150,2260,Alan Christopher,Bertozzi,20.0,Italy,2023
373451,2260,Pasquale,Lo Russo,28.0,Italy,2023
373455,2260,Lorenzo,Fabbri,19.0,Italy,2023
385531,2260,Lorenzo,Falzetta,23.0,Italy,2023
394622,2260,Francesco,Muci,20.0,Italy,2023
405802,2260,Ruben Lautaro,Jara,29.0,Argentina,2023
406081,2260,David,Simoncini,32.0,Italy,2023
418356,2260,Giulio,Greco,22.0,Italy,2023
31931,2260,Katriel,Islamaj,26.0,Albania,2023
56102,2260,Luca,Censoni,28.0,San Marino,2023
91304,2260,Luigi,Rizzo,27.0,Italy,2023
91414,2260,Niccolò,Micchi,26.0,Italy,2023
113563,2260,Nicola Della,Valle,27.0,San Marino,2023
123127,2260,Eric,Fedeli,32.0,Italy,2023
128467,2260,Nicola,Mazzotti,37.0,Italy,2023
136070,2260,Tommaso Leon,Bernardi,23.0,Italy,2023
152586,2260,Federico,Dolcini,24.0,San Marino,2023
209478,2260,Alessandro,Semprini,29.0,Italy,2023
279758,2260,Lamine,Tall,22.0,Senegal,2023
310397,2260,Vincenzo,Cirrottola,21.0,Italy,2023
338918,2260,Federico,Ciccione,23.0,Italy,2023
353441,2260,Anthony,Aromatario,21.0,Canada,2023
386758,2260,Christian,Boldini,20.0,Italy,2023
406210,2260,Vincenzo,Ruocco,21.0,Italy,2023
440298,2260,Gabriele,Varrella,30.0,Italy,2023
441541,2260,Victor Gabriel,Nicoletti,,San Marino,2023
454270,2260,Pasquale,Rizzo,29.0,Italy,2023
455353,2260,Manuel,Socciarelli,23.0,Italy,2023
31097,2260,Michele,Nardi,38.0,Italy,2023
56353,2260,Giacomo,Cecconi,29.0,Italy,2023
123150,2260,Luca,Tomassoni,30.0,Italy,2023
124405,2260,Federico,Muccioli,28.0,San Marino,2023
144803,2260,Giosuè,Quaranta,23.0,Italy,2023
337489,2260,Umberto,De Lucia,32.0,Italy,2023
338915,2260,Alex,Castagnoli,35.0,Italy,2023
440299,2260,Daniel,Volunni,32.0,Italy,2023
30669,5297,Elia,Benedettini,28.0,San Marino,2023
107082,5297,Espedito,Marinaro,32.0,Italy,2023
119052,5297,Joel,Apezteguía Hijuelos,40.0,Cuba,2023
119053,5297,Ramiro Martín,Lago,37.0,Argentina,2023
119057,5297,Daniele,Lusini,41.0,Italy,2023
123140,5297,Jacopo,Raschi,26.0,San Marino,2023
123225,5297,Michele,Cervellini,35.0,San Marino,2023
123251,5297,Nicola,Zafferani,32.0,San Marino,2023
123256,5297,Matteo,Ferrari,29.0,Italy,2023
124514,5297,Armando,Aruci,35.0,San Marino,2023
148147,5297,Tommaso,Conti,31.0,Italy,2023
156466,5297,Luca,Ricci,30.0,Italy,2023
277942,5297,Mattia,Urbinati,29.0,Italy,2023
337663,5297,Abdoul-Karim,Bara,26.0,Burkina Faso,2023
337811,5297,Alessandro,Morri,21.0,San Marino,2023
338883,5297,Andrea,Muccioli,26.0,Italy,2023
354492,5297,Gianmaria,Landi,31.0,Italy,2023
388284,5297,Cristian,Intilla,22.0,Italy,2023
405354,5297,Francesco,Canini,21.0,Italy,2023
416355,5297,Alfonso,Panvini,21.0,Italy,2023
104389,5297,Alex,Gattei Colonna,36.0,Italy,2023
123167,5297,Paolo,Basile,32.0,Italy,2023
123213,5297,Riccardo,Dragoni,33.0,Italy,2023
123229,5297,Kevin,Zonzini,27.0,San Marino,2023
123242,5297,Armando,Senja,27.0,Albania,2023
123264,5297,Manuel,Muccioli,28.0,Italy,2023
124446,5297,Manuel,Iuzzolino,34.0,Italy,2023
124481,5297,Elia,Venerucci,28.0,San Marino,2023
124482,5297,Filippo,Quaranta,26.0,San Marino,2023
